recording_name,age_months,exp_to_target_lang,initial_look,samples_target,samples_distractor,mean_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,mean_number_fixations,total_aoi_switches,mean_duration_of_look,mean_peak_pupil_size_difference,mean_mean_pupil_size_difference,mean_peak_pupil_latency,mean_first_look_dur,exp_to_target_lang_centred,age_months_centred
CompMix36_S01_88272000_F1,46,65,target,690,323,0.6811451135241856,0.7704402515723271,0.013341637380878252,1.7142857142857142,7,1023.8095238095239,0.04357142857142841,0.016174466338259412,466.42857142857144,1059.5238095238096,0.15000000000000002,21
CompMix36_S01_88272000_F1,46,65,distractor,352,514,0.4064665127020785,-0.28301886792452835,5.551115123125783e-17,1.2,7,946.6666666666667,0.02416666666666667,-0.032374999999999966,319.1666666666667,973.3333333333334,0.15000000000000002,21
CompMix36_S01_88272000_F1,46,65,neither,92,65,0.5859872611464968,NA,NA,1,1,1533.3333333333335,0.16999999999999993,0.13811538461538486,683,1533.3333333333335,0.15000000000000002,21
CompMix36_S04_82812000_F1,39,70,distractor,1064,447,0.7041694242223693,0.4224318658280923,0.26967616695767876,1.2,15,1549.1666666666667,0.023500000000000076,0.0167333333333334,396.4,1488.3333333333335,0.19999999999999996,14
CompMix36_S04_82812000_F1,39,70,target,629,67,0.9037356321839081,NA,NA,1.4,2,1801.111111111111,0.08999999999999986,0.05169285714285712,519.8,1696.6666666666667,0.19999999999999996,14
CompMix36_S21_503484000_F1,37,50,distractor,660,87,0.8835341365461847,0.6729559748427674,0.06226097444409859,1.8333333333333333,4,1197.2222222222222,0.06916666666666667,0.007666666666666784,433,1072.2222222222222,0,12
CompMix36_S21_503484000_F1,37,50,target,225,87,0.7211538461538461,0.3584905660377359,0.017788849841171003,2,3,613.8888888888889,0.125,0.15002777777777773,233.33333333333334,616.6666666666667,0,12
CompMix36_S21_503484000_F1,37,50,neither,434,66,0.868,NA,NA,2.75,5,664.5833333333334,0.15000000000000013,0.06356896551724134,358.25,616.6666666666667,0,12
CompMix36_S25_93468000_F1,37,90,target,1087,102,0.9142136248948697,0.6425576519916142,0.07969490760764152,2.3,3,801.1111111111112,0.1600000000000001,0.10833333333333331,413.1,888.3333333333334,0.4,12
CompMix36_S25_93468000_F1,37,90,distractor,277,60,0.8219584569732937,NA,NA,3,2,557.4074074074074,0.07166666666666677,0.021777777777777896,383,683.3333333333334,0.4,12
CompMix36_S25_93468000_F1,37,90,neither,116,0,1,NA,NA,2,0,966.6666666666667,0.034999999999999254,0.022368421052631593,67,883.3333333333334,0.4,12
CompMix36_S28_502428000_F1,38,40,distractor,286,122,0.7009803921568627,NA,NA,1,2,1588.8888888888891,0.04833333333333364,0.05624999999999991,382.3333333333333,1555.5555555555557,-0.09999999999999998,13
CompMix36_S28_502428000_F1,38,40,target,391,65,0.8574561403508771,NA,NA,1,1,2172.222222222222,-0.029999999999999805,-0.01779166666666665,599.5,2172.222222222222,-0.09999999999999998,13
CompMix36_S28_502428000_F1,38,40,neither,491,68,0.8783542039355993,NA,NA,1.2,2,1463.3333333333335,0.04500000000000015,-0.0283433908045978,249.5,1360,-0.09999999999999998,13
CompMix36_S13_536412000_F2,40.43333333333333,70,target,455,114,0.7996485061511424,0.3616352201257862,0.00444721246029279,1.5,2,1206.25,0.11124999999999985,0.07916666666666661,354,1212.5,0.19999999999999996,15.43333333333333
CompMix36_S13_536412000_F2,40.43333333333333,70,neither,244,114,0.6815642458100558,NA,NA,1.6666666666666667,3,958.3333333333334,0.12750000000000017,0.07726436781609203,441.5,1016.6666666666667,0.19999999999999996,15.43333333333333
CompMix36_S13_536412000_F2,40.43333333333333,70,distractor,612,251,0.709154113557358,0.15408805031446543,0.022236062301463775,2,7,746.4285714285716,0.0835714285714285,0.024465986394557833,409.2857142857143,476.1904761904762,0.19999999999999996,15.43333333333333
CompMix36_S15_97932000_F2,39.46666666666667,45,neither,198,134,0.5963855421686747,NA,NA,2,1,478.70370370370375,0.04166666666666652,-0.018055555555555564,216.66666666666666,288.8888888888889,-0.04999999999999999,14.466666666666669
CompMix36_S15_97932000_F2,39.46666666666667,45,target,280,115,0.7088607594936709,NA,NA,1.3333333333333333,3,1322.2222222222222,0.11000000000000017,0.097472222222222335,599.6666666666666,1183.3333333333335,-0.04999999999999999,14.466666666666669
CompMix36_S15_97932000_F2,39.46666666666667,45,distractor,353,437,0.4468354430379747,0.08176100628930819,0.19567734825288105,1.3333333333333333,8,750.0000000000001,0.049166666666666435,0.06434722222222226,394.1666666666667,647.2222222222223,-0.04999999999999999,14.466666666666669
CompMix36_S17_94332000_F2,38,40,target,959,216,0.8161702127659575,0.5801886792452831,0.4287006704717647,1.75,6,1398.263888888889,0.11187499999999989,0.0635937499999999,408.375,1487.5,-0.09999999999999998,13
CompMix36_S17_94332000_F2,38,40,distractor,411,475,0.463882618510158,NA,NA,1.6666666666666667,12,746.7592592592594,0.11916666666666671,0.06623611111111131,383.1666666666667,830.5555555555557,-0.09999999999999998,13
CompMix36_S17_94332000_F2,38,40,neither,144,144,0.5,NA,NA,2,4,600,0.0924999999999998,-0.024970306513410145,258,375,-0.09999999999999998,13
CompMix36_S24_545388000_F2,41,40,target,508,274,0.649616368286445,NA,NA,1.6,9,1205,0.16500000000000004,0.10633333333333325,370,1000.0000000000001,-0.09999999999999998,16
CompMix36_S24_545388000_F2,41,40,distractor,973,556,0.6363636363636364,-0.06918238993710692,0.13654221792816587,1.2,14,1494.1666666666667,0.02400000000000002,-0.0237000000000001,318.3,1378.3333333333335,-0.09999999999999998,16
CompMix36_S30_109320000_F2,40.2,60,target,543,651,0.4547738693467337,-0.0020964360587002093,0.05346528512971095,1.125,9,975.0000000000001,0.06062500000000015,0.03114583333333326,395.5,1043.75,0.09999999999999998,15.200000000000003
CompMix36_S30_109320000_F2,40.2,60,distractor,517,361,0.5888382687927107,0.24213836477987424,0.06670818690439122,1.1666666666666667,9,1250,0.04333333333333337,0.02175000000000001,463.3333333333333,1388.888888888889,0.09999999999999998,15.200000000000003
CompMix36_S30_109320000_F2,40.2,60,neither,163,136,0.5451505016722408,NA,NA,1.5,2,1029.1666666666667,0.1399999999999999,0.06554166666666683,358,1133.3333333333335,0.09999999999999998,15.200000000000003
CompMix36_S03_86508000_E1,43.2,30,distractor,827,109,0.8835470085470085,NA,NA,1.3333333333333333,5,1920.8333333333335,0.08250000000000002,0.04298106060606055,505.1666666666667,1766.6666666666667,-0.2,18.200000000000003
CompMix36_S03_86508000_E1,43.2,30,target,1007,236,0.8101367658889783,0.26415094339622647,0.07115539936468405,1.25,6,1934.375,0.13375000000000004,0.05876041666666665,283.125,2002.0833333333333,-0.2,18.200000000000003
CompMix36_S03_86508000_E1,43.2,30,neither,300,0,1,NA,NA,2,0,1613.888888888889,0.0475000000000001,-0.009143518518518468,307.5,1625,-0.2,18.200000000000003
CompMix36_S05_96120000_E1,46,40,target,509,238,0.6813922356091031,NA,NA,1.8,7,1064.4444444444446,0.09999999999999991,0.07353333333333331,512.8,820,-0.09999999999999998,21
CompMix36_S05_96120000_E1,46,40,distractor,831,178,0.8235877106045589,0.550314465408805,0.05781376198380568,1.8571428571428572,7,1381.547619047619,0.06928571428571427,0.06479894179894183,307.14285714285717,1066.6666666666667,-0.09999999999999998,21
CompMix36_S05_96120000_E1,46,40,neither,486,98,0.8321917808219178,NA,NA,2.25,4,926.3888888888889,0.16749999999999998,0.06843702107279703,507.5,620.8333333333334,-0.09999999999999998,21
CompMix36_S06_93168000_E1,44.333333333333336,50,target,643,385,0.6254863813229572,NA,NA,1.1428571428571428,6,1395.2380952380954,0.0964285714285714,0.049190476190476354,380.7142857142857,1395.2380952380954,0,19.333333333333336
CompMix36_S06_93168000_E1,44.333333333333336,50,distractor,583,458,0.5600384245917387,-0.11635220125786168,0.04891933706322032,1.4285714285714286,9,1052.3809523809525,0.06357142857142842,-0.030321428571428704,387.57142857142856,1188.095238095238,0,19.333333333333336
CompMix36_S26_83640000_E1,44,40,target,482,258,0.6513513513513514,0.5157232704402516,0.008894424920585502,1.8571428571428572,3,571.4285714285714,0.17357142857142843,0.1251309523809521,411.85714285714283,623.8095238095239,-0.09999999999999998,19
CompMix36_S26_83640000_E1,44,40,distractor,546,157,0.7766714082503556,NA,NA,1.4,5,1486.6666666666667,0.12700000000000014,0.0843166666666666,240,1146.6666666666667,-0.09999999999999998,19
CompMix36_S29_98280000_E1,40.43333333333333,20,distractor,719,349,0.6732209737827716,0.35639412997903563,0.3486493554185453,1.2857142857142858,11,1414.2857142857144,0.05857142857142853,0.02914203612479468,344.85714285714283,1173.8095238095239,-0.3,15.43333333333333
CompMix36_S29_98280000_E1,40.43333333333333,20,target,927,307,0.7512155591572123,0.48742138364779874,0.22543964780645592,1.375,4,1786.4583333333335,0.1950000000000001,0.1251855500821017,525.7142857142857,1789.5833333333335,-0.3,15.43333333333333
CompMix36_S07_535140000_E2,41.266666666666666,50,distractor,35,72,0.32710280373831774,NA,NA,2,3,216.66666666666669,0.10499999999999998,-0.0359166666666666,366,NA,0,16.266666666666666
CompMix36_S07_535140000_E2,41.266666666666666,50,neither,790,306,0.7208029197080292,0.5366876310272537,0.13160543293990315,1.7,9,894.4444444444445,0.3440000000000001,0.2216279951707901,441.4,588.3333333333334,0,16.266666666666666
CompMix36_S07_535140000_E2,41.266666666666666,50,target,227,127,0.6412429378531074,-0.1289308176100629,0.23570226039551584,1.5,1,991.6666666666667,0.20666666666666686,0.09180555555555554,538.3333333333334,833.3333333333334,0,16.266666666666666
CompMix36_S14_94020000_E2,38,55,target,557,466,0.544477028347996,0.08018867924528301,0.14921927628799106,1.4285714285714286,9,957.1428571428572,0.06571428571428571,-0.01553571428571443,390.2857142857143,942.8571428571429,0.050000000000000044,13
CompMix36_S14_94020000_E2,38,55,distractor,775,539,0.5898021308980214,0.35534591194968557,0.08838659951292578,1.5,14,1239.9305555555557,0.11111111111111116,0.06176851851851856,425.55555555555554,800.0000000000001,0.050000000000000044,13
CompMix36_S20_85212000_E2,48,20,target,543,239,0.6943734015345269,NA,NA,1.4,7,1406.6666666666667,0.10699999999999985,0.06981666666666655,409.6,1290,-0.3,23
CompMix36_S20_85212000_E2,48,20,distractor,368,358,0.5068870523415978,-0.39308176100628933,0.013341637380878213,1.4,9,1013.3333333333335,-0.0040000000000000036,-0.038888035527690865,446.4,843.3333333333334,-0.3,23
CompMix36_S20_85212000_E2,48,20,neither,271,186,0.5929978118161926,0.2987421383647799,0.1734412859514173,1.5,4,818.7500000000001,0.09749999999999981,0.05447440921147817,370.5,938.8888888888889,-0.3,23
Mix_20_S29,21.033333333333335,42,neither,81,32,0.7168141592920354,NA,NA,2,1,675,0.20500000000000007,0.06708333333333316,216,500.00000000000006,-0.08000000000000002,-3.966666666666665
Mix_20_S29,21.033333333333335,42,distractor,45,228,0.16483516483516483,NA,NA,1,1,700,0.03500000000000014,0.020208333333333384,316,700,-0.08000000000000002,-3.966666666666665
Mix_20_S36,21.3,62,neither,192,43,0.8170212765957446,NA,NA,1.5,1,1175,-0.07499999999999973,-0.08020467836257339,466,1091.6666666666667,0.12,-3.6999999999999993
Mix_20_S36,21.3,62,distractor,206,317,0.3938814531548757,NA,NA,1.3333333333333333,3,883.3333333333335,0.0837500000000001,0.034520833333333445,549.75,683.3333333333334,0.12,-3.6999999999999993
Mix_20_S36,21.3,62,target,537,178,0.7510489510489511,0.34790854306983343,0.28093016515443575,1.2,4,1561.6666666666667,0.14400000000000004,0.06117460317460335,383,1480.0000000000002,0.12,-3.6999999999999993
Mix_14_S23,14.3,77,target,247,162,0.6039119804400978,NA,NA,1.3333333333333333,4,1030.5555555555557,0.04499999999999993,0.0011944444444442759,572,977.7777777777778,0.27,-10.7
Mix_14_S23,14.3,77,neither,115,96,0.5450236966824644,NA,NA,1,0,1783.3333333333335,0.18000000000000016,0.06880952380952365,449,1783.3333333333335,0.27,-10.7
Mix_14_S23,14.3,77,distractor,83,192,0.3018181818181818,NA,NA,1,1,1383.3333333333335,0.23499999999999988,0.12474999999999992,591,1383.3333333333335,0.27,-10.7
Mix_14_S24,14,27,neither,300,138,0.684931506849315,-0.29324024119327197,0.06014110357283234,1,1,1522.2222222222224,-0.09250000000000003,-0.0748203347578349,399.75,1138.8888888888891,-0.22999999999999998,-11
Mix_14_S24,14,27,target,98,18,0.8448275862068966,NA,NA,1,1,1600,-0.10000000000000009,-0.24634615384615355,149,1600,-0.22999999999999998,-11
Mix_20_S41,20.5,29,distractor,0,276,0,NA,NA,NA,0,NA,-0.0924999999999998,-0.14854166666666657,166.5,NA,-0.21000000000000002,-4.5
Mix_20_S41,20.5,29,neither,0,118,0,NA,NA,NA,0,NA,-0.020000000000000018,-0.015625,50,NA,-0.21000000000000002,-4.5
Mix_20_S41,20.5,29,target,100,38,0.7246376811594203,NA,NA,1,1,1666.6666666666667,0.09499999999999975,0.10175000000000001,533,1666.6666666666667,-0.21000000000000002,-4.5
Mix_20_S45,20.366666666666667,91,neither,375,146,0.7197696737044146,0.41726618705035967,0.08139358632363138,1.2,5,1013.3333333333334,0.05999999999999987,0.04114999999999984,399.8,693.3333333333334,0.41000000000000003,-4.633333333333333
Mix_20_S45,20.366666666666667,91,target,74,47,0.6115702479338843,NA,NA,2,2,608.3333333333334,0.2200000000000002,0.05874999999999986,566,250.00000000000003,0.41000000000000003,-4.633333333333333
Mix_14_S30,14.466666666666667,24.1,distractor,258,416,0.3827893175074184,NA,NA,1,3,1433.3333333333335,0.07400000000000002,0.03784999999999998,276.4,1405.5555555555557,-0.259,-10.533333333333333
Mix_14_S30,14.466666666666667,24.1,target,238,444,0.3489736070381232,-0.47916666666666663,5.551115123125783e-17,1.25,5,866.6666666666667,0.014000000000000058,-0.04645000000000001,236,866.6666666666667,-0.259,-10.533333333333333
Mix_14_S30,14.466666666666667,24.1,neither,59,35,0.6276595744680851,NA,NA,1,1,416.6666666666667,0.10000000000000009,0.0026388888888888573,283,216.66666666666669,-0.259,-10.533333333333333
Mix_14_S32,14.133333333333333,69,distractor,186,645,0.22382671480144403,-0.05797101449275363,3.925231146709438e-17,1.25,9,581.25,0.008333333333333378,-0.007916666666666647,410.8333333333333,675,0.18999999999999995,-10.866666666666667
Mix_14_S32,14.133333333333333,69,target,573,242,0.7030674846625767,0.2279052670272541,2.7755575615628914e-17,1.8333333333333333,9,1026.851851851852,0.01250000000000003,-0.015569444444444525,291.3333333333333,1072.2222222222222,0.18999999999999995,-10.866666666666667
Mix_14_S34,14.8,57,neither,63,74,0.45985401459854014,NA,NA,1,1,1050,0.04499999999999993,-0.011206896551724466,233,1033.3333333333335,0.06999999999999995,-10.2
Mix_14_S34,14.8,57,target,433,327,0.5697368421052632,NA,NA,1.25,5,1510.416666666667,-0.040000000000000036,-0.10366666666666664,310.8333333333333,1266.6666666666667,0.06999999999999995,-10.2
Mix_14_S34,14.8,57,distractor,99,426,0.18857142857142858,NA,NA,1,2,741.6666666666667,-0.006249999999999978,-0.02297916666666666,312.25,666.6666666666667,0.06999999999999995,-10.2
Mix_20_S47,20.2,80,distractor,526,420,0.5560253699788583,0.5144927536231884,0,1,5,1433.3333333333335,0.07428571428571441,0.014630952380952498,449.57142857142856,1433.3333333333335,0.30000000000000004,-4.800000000000001
Mix_20_S47,20.2,80,target,516,178,0.7435158501440923,NA,NA,1.4,5,1436.6666666666667,0.020000000000000018,-0.014450000000000074,526.4,1386.6666666666667,0.30000000000000004,-4.800000000000001
Mix_14_S41,14.866666666666667,85,distractor,184,502,0.26822157434402333,NA,NA,1.5,4,1237.5,0.10799999999999992,0.04690632183908043,470,1225,0.35,-10.133333333333333
Mix_14_S41,14.866666666666667,85,target,526,137,0.7933634992458521,0.3722627737226277,0.061936360395902015,1.4,4,1490.0000000000002,0.09700000000000006,-0.012784798534798636,409.6,1406.6666666666667,0.35,-10.133333333333333
Mix_14_S41,14.866666666666667,85,neither,168,72,0.7,NA,NA,1.5,3,1008.3333333333335,0.0625,0.028196428571428456,433,1300,0.35,-10.133333333333333
Mix_14_S43,14,48,distractor,352,552,0.3893805309734513,-0.4147088381528429,0.1111486859046307,1,6,1170,0.05642857142857131,-4.761904761916926e-5,337.7142857142857,1170,-0.020000000000000018,-11
Mix_14_S43,14,48,target,271,118,0.6966580976863753,0.5625,0.04679383110793328,1.3333333333333333,3,1297.2222222222224,0.023333333333333428,-0.04124999999999993,366.3333333333333,1283.3333333333335,-0.020000000000000018,-11
Mix_20_S51,21.7,40,target,411,0,1,NA,NA,1,0,2283.3333333333335,0.10500000000000027,0.04416081871345042,116.66666666666667,1922.2222222222224,-0.09999999999999998,-3.3000000000000007
Mix_20_S51,21.7,40,distractor,321,198,0.6184971098265896,0.12265558397271953,0.01070003867524404,1,4,1283.3333333333335,0.07250000000000012,0.05689583333333326,454,1254.1666666666667,-0.09999999999999998,-3.3000000000000007
Mix_20_S51,21.7,40,neither,180,168,0.5172413793103449,0.13138686131386862,0.18580908118770592,1.5,3,1262.5000000000002,0.14000000000000012,0.19911931818181805,366.5,1283.3333333333335,-0.09999999999999998,-3.3000000000000007
Mix_14_S46,14,29,target,54,64,0.4576271186440678,NA,NA,1,1,766.6666666666667,0.09499999999999975,-0.004583333333333606,649,516.6666666666667,-0.21000000000000002,-11
Mix_14_S46,14,29,distractor,130,225,0.36619718309859156,NA,NA,1,3,908.3333333333334,0.058333333333333424,-0.0508611111111111,272,841.6666666666667,-0.21000000000000002,-11
Mix_14_S46,14,29,neither,80,11,0.8791208791208791,NA,NA,1,0,1200,0.1299999999999999,0.030666666666666842,649,1166.6666666666667,-0.21000000000000002,-11
Mix_20_S53,21.133333333333333,25,target,229,159,0.5902061855670103,NA,NA,1.3333333333333333,4,961.1111111111112,0.1333333333333333,0.05630611672278333,311,944.4444444444445,-0.25,-3.866666666666667
Mix_20_S53,21.133333333333333,25,distractor,168,315,0.34782608695652173,-0.2663043478260869,0.47526418069098697,1,4,1225,-0.018749999999999933,-0.056062500000000015,153.75,1183.3333333333335,-0.25,-3.866666666666667
Mix_20_S54,20.3,47,target,286,121,0.7027027027027027,NA,NA,1,2,1533.3333333333335,-0.006666666666666672,-0.055000000000000014,116.33333333333333,1533.3333333333335,-0.030000000000000027,-4.699999999999999
Mix_20_S54,20.3,47,neither,134,0,1,NA,NA,1,0,2233.3333333333335,0.17999999999999972,0.09141666666666692,183,816.6666666666667,-0.030000000000000027,-4.699999999999999
Mix_20_S54,20.3,47,distractor,111,692,0.1382316313823163,-0.40151236674893664,0.04136517115169957,1,2,750,0.002500000000000021,-0.050268939393939505,413.5,750,-0.030000000000000027,-4.699999999999999
Mix_14_S48,15.1,60,target,478,285,0.6264744429882044,-0.04744525547445254,0.04645227029692648,1.5,6,872.2222222222223,0.03249999999999997,-0.0246547619047619,452.1666666666667,886.1111111111112,0.09999999999999998,-9.9
Mix_14_S48,15.1,60,neither,211,50,0.8084291187739464,NA,NA,1,2,1758.3333333333335,0.11750000000000016,0.05296491228070188,458,1758.3333333333335,0.09999999999999998,-9.9
Mix_14_S48,15.1,60,distractor,0,364,0,NA,NA,NA,0,NA,0.04166666666666652,-0.013317632850241493,228,NA,0.09999999999999998,-9.9
Mix_20_S56,20.2,91.5,target,307,50,0.8599439775910365,NA,NA,1.3333333333333333,1,1458.3333333333335,-0.04999999999999997,-0.057464646464646364,266,1366.6666666666667,0.41500000000000004,-4.800000000000001
Mix_20_S56,20.2,91.5,distractor,29,98,0.2283464566929134,NA,NA,1,2,466.6666666666667,0.029999999999999805,0.03316666666666679,450,466.6666666666667,0.41500000000000004,-4.800000000000001
Mix_20_S58,20.133333333333333,82,distractor,311,238,0.5664845173041895,0.0689199196022427,0,1,6,1295.8333333333335,0.05499999999999994,0.04125000000000001,416.25,1295.8333333333335,0.31999999999999995,-4.866666666666667
Mix_20_S58,20.133333333333333,82,target,306,107,0.7409200968523002,NA,NA,1,3,1700.0000000000002,0.041666666666666664,-0.007305555555555602,294.3333333333333,1700.0000000000002,0.31999999999999995,-4.866666666666667
Mix_20_S65,20.9,67,distractor,319,366,0.4656934306569343,-0.04897916005500895,5.887846720064156e-17,1,7,1043.3333333333335,0.07799999999999993,0.04046666666666665,313,1043.3333333333335,0.17000000000000004,-4.100000000000001
Mix_20_S65,20.9,67,target,454,230,0.6637426900584795,NA,NA,1.8,8,1017.2222222222223,0.11499999999999995,0.05658333333333347,326.2,860,0.17000000000000004,-4.100000000000001
Mix_20_S65,20.9,67,neither,115,15,0.8846153846153846,NA,NA,1,1,1916.6666666666667,0.0050000000000003375,0.016157407407407565,300,1916.6666666666667,0.17000000000000004,-4.100000000000001
Mix_20_S01,22,39,target,225,45,0.8333333333333334,NA,NA,1.5,1,1308.3333333333335,-0.004999999999999893,-0.021458333333333357,366.5,1533.3333333333335,-0.10999999999999999,-3
Mix_20_S01,22,39,distractor,278,337,0.45203252032520325,0.0480135806222763,0.20549596585106167,1.25,5,931.2500000000001,0.09000000000000012,0.020775925925926052,513.2,854.1666666666667,-0.10999999999999999,-3
Mix_20_S01,22,39,neither,0,257,0,NA,NA,NA,0,NA,0.0625,0.036203703703703516,457.5,NA,-0.10999999999999999,-3
Mix_20_S02,20.533333333333335,64,neither,375,148,0.7170172084130019,-0.08229813664596272,0.06514751917764257,1,2,1558.3333333333335,0.04166666666666696,-0.059130952380952305,472,1558.3333333333335,0.14,-4.466666666666665
Mix_20_S02,20.533333333333335,64,target,368,48,0.8846153846153846,0.6490557553956835,0.004557192984265751,1.3333333333333333,1,1663.888888888889,0.08333333333333319,0.010754489337822637,310.6666666666667,1466.6666666666667,0.14,-4.466666666666665
Mix_20_S02,20.533333333333335,64,distractor,270,390,0.4090909090909091,0.24352780549283196,0.005012834924128739,1.25,5,1018.7500000000001,0.10200000000000013,0.018126190476190553,472.8,1041.6666666666667,0.14,-4.466666666666665
